0.55,0.58,5.6811
0.88,0.81,-1.4819
0.01,0.42,-1.8419
0.44,0.77,5.1158
0.65,0.55,4.1815
0,0.97,-2.8653
0.15,0.41,-0.16071
0.94,0.22,-1.1692
0.33,0.4,4.1348
0.34,0.29,4.5471
0.7,0.37,3.5138
0.89,0.83,-1.7244
0.34,0.38,4.3177
0.55,0.37,6.0963
0.81,0.18,1.1571
0.94,0.75,-2.1652
0.37,0.61,4.5312
0.48,0.69,5.6075
0.28,0.72,2.2419
0.57,0.47,5.5359
0.23,0.1,2.2967
0.68,0.62,3.4337
0.77,0.19,2.1753
0.96,0.74,-2.3162
0.4,0.51,5.2809
0.3,0.11,4.0795
0.86,1,-1.5951
0.51,0.03,6.9377
0.9,0.01,-0.32146
0.19,0.87,-0.16152
0.99,0.52,-2.0623
0.1,0.61,-1.5092
0.46,0.24,6.3807
0.88,0.53,-0.94554
0.1,0.97,-2.1368
0.43,0.8,5.067
0.04,0.28,-1.3138
0.63,0.77,4.2453
0.74,0.69,1.9309
0.34,0.71,3.7027
0.73,0.61,2.3681
0.58,0.22,6.0243
0.43,0.03,6.5764
0.27,0.32,2.809
0.69,0.73,3.0022
0.14,0.44,-0.39891
0.44,0.17,6.4114
0.08,0.16,-0.81867
0.5,0.6,5.8586
0.81,0.24,1.1242
0.5,0.19,6.6388
0.61,0.01,6.0561
0.39,0.36,5.2755
0.64,0.38,4.7984
0.75,0.52,1.9588
0.17,0.88,-0.6822
0.63,0.54,4.6634
0.25,0.27,2.4697
0.87,1,-1.7624
0.69,0.97,2.5199
0.5,0.5,5.9556
0.19,0.74,-0.112
0.79,0.37,1.2366
0.37,0.15,5.4565
0.33,0.88,3.2235
0.32,0.42,3.9793
0.43,0.38,5.8837
0.33,0.04,4.8658
0.94,0.08,-0.86864
0.49,0.01,7.0525
0.53,0.66,5.652
0.19,0.9,-0.298
0.15,0.14,0.33198
0.32,0.52,3.6454
0.83,0.54,-0.014067
0.26,0.55,2.24
0.96,0.79,-2.3406
0.94,0.04,-0.80665
0.98,0.77,-2.4919
0.62,0.87,4.2031
1,0.25,-1.4705
0.17,0.09,0.9727
0.03,0.07,-1.0159
0.35,0.16,5.0417
0.61,0.64,4.7886
0.42,0.6,5.3305
0.81,0.13,1.194
0.97,0.97,-2.8243
0.21,0.88,0.29419
0.86,0.24,0.08891
0.85,0.91,-1.1773
0.93,0.48,-1.5998
0.38,0.94,4.0775
0.25,0.11,2.8024
0.63,0.62,4.4328
0.79,0.2,1.5063
0.22,0.59,1.1362
0.71,0.69,2.6459
0.64,0.17,5.1412
0.68,0.89,2.9681
0.78,0.97,0.2438
0.53,0.05,6.8327
0.5,0.12,6.7313
0.49,0.86,5.2865
0.97,0.82,-2.6664
0.5,0.7,5.5755
0.77,0.01,2.4611
0.29,0.17,3.6541
0.75,0.62,1.7817
0.73,0.53,2.5153
0.02,0.12,-1.2565
0.94,0.26,-1.2449
0.15,0.53,-0.36841
0.11,0.57,-1.2098
0.95,0.85,-2.4846
0.63,0.88,3.9149
0.15,0.62,-0.52235
0.43,0.54,5.4634
0.36,0.47,4.5172
0.83,0.98,-0.9796
0.89,0.3,-0.67717
0.53,0.67,5.5592
0.58,0.59,5.2696
0.86,0.65,-0.86568
0.12,0.74,-1.4122
0.28,0.35,3.0323
0.28,0.37,2.9161
0.06,0.76,-2.2013
0.43,0.09,6.4934
0.15,0.27,0.083769
0.26,0.75,1.7487
0.09,0.26,-0.82291
0.79,0.61,0.76006
0.16,0.82,-0.7725
0.84,0.54,-0.23072
0.11,0.91,-1.9378
0.13,0.56,-0.94185
0.67,0.72,3.3551
0.25,0.15,2.6095
0.5,0.36,6.318
0.85,0.05,0.49228
0.22,0.09,2.0891
0.01,0.98,-2.9363
0.21,0.12,1.7837
0.11,0.81,-1.6598
0.83,0.37,0.39136
0.85,0.08,0.48792
0.22,0.15,1.8597
0.64,0.47,4.5826
0.08,0.88,-2.2564
0.63,0.57,4.644
0.78,0.72,0.81532
0.54,0.41,6.0079
0.18,0.46,0.3548
0.36,0.73,4.2148
0.08,0.62,-1.6522
0.11,0.4,-0.95951
0.91,0.98,-2.3489
0.71,0.57,2.8602
0.15,0.71,-0.71521
0.9,0.55,-1.4265
0.02,0.74,-2.3954
0.46,0.69,5.4862
0.45,0.51,5.9185
0.99,0.94,-2.8692
0.28,0.52,2.7895
0.15,0.07,0.49081
0.38,0.29,5.4328
0.2,0.74,0.36924
0.96,0.9,-2.6087
0.88,0.18,-0.36602
0.33,0.51,3.8033
0.15,0.75,-0.95109
0.11,0.37,-0.80271
1,0.47,-1.9666
0.85,0.73,-0.82016
0.02,0.8,-2.5632
0.06,0.13,-0.97026
0.35,0.25,4.9114
0.38,0.11,5.7395
0.47,0.98,4.9114
0.87,0.99,-1.7336
0.55,0.24,6.3208
0.6,0.24,5.7513
0.1,0.25,-0.59701
0.05,0.33,-1.5185
0.74,0.85,1.5547
0.86,0.22,0.030427
0.37,0.56,4.6073
0.5,0.02,6.9551
0.18,0.44,0.31122
0.11,0.1,-0.26468
0.36,0.19,5.3176
0.7,0.44,3.27
0.71,0.3,3.333
0.75,0.67,1.668
0.54,0.5,5.7079
0.68,0.08,4.4957
0.8,0,1.7368
0.61,0.25,5.5844
0.99,0.21,-1.3376
0.04,0.16,-1.1361
0.41,0.66,5.1576
0.8,0.04,1.7818
0.24,0.21,2.2405
0.82,0.82,-0.32107
0.33,0.31,4.3898
0.18,0,1.2951
0,0.03,-0.86089
0.06,0.07,-0.91809
0.25,0.89,1.1267
0.52,0.75,5.5584
0.66,0.41,4.3766
0.55,0.36,6.0248
0.78,0.76,0.71509
0.67,0.1,4.7874
0.97,0.88,-2.6372
0.04,0.26,-1.3431
0.1,0.99,-2.3023
0.74,0.97,1.2679
0.82,0.02,1.2147
0.99,0.86,-2.6656
0.81,0.95,-0.35006
0.73,0.7,2.0736
0.73,0.46,2.525
0.23,0.55,1.402
0.36,0.93,3.7234
0.44,0.57,5.5024
0.31,0.71,2.973
0.35,0.2,4.8629
0.35,0.63,4.1564
0.43,0.49,5.6327
0.54,0.23,6.4134
0.23,0.08,2.2787
0.53,0.87,5.181
0.53,0.01,6.8457
0.76,0.64,1.4416
0.26,0.47,2.2878
0.58,0.82,4.7656
0.26,0.41,2.4932
0.4,0.85,4.5538
0,0.69,-2.3152
0.08,0.24,-0.97012
0.4,0.67,4.8958
0.2,0.41,0.97896
0.83,0.01,1.0953
0.19,0.76,-0.012162
0.68,0.64,3.4095
0.75,0.4,2.2725
0.04,0.06,-0.9583
0.81,0.71,0.10187
0.64,0.15,5.173
0.64,0.74,4.0993
0.77,0.74,1.0583
0.34,0.78,3.593
0.23,0.54,1.4552
0.28,0.77,2.1472
0.42,0.25,5.9489
0.53,0.93,5.1127
0.06,0.77,-2.2187
0.33,0.23,4.4239
0.16,0.16,0.56347
0.83,0.32,0.3621
0.1,0.57,-1.297
0.98,0.51,-1.9091
0.09,0.47,-1.1965
0.14,0.69,-0.93681
0.95,0.03,-0.88356
0.99,0.64,-2.1604
0.01,0.03,-1.076
0.7,0.03,4.1315
0.66,0.67,3.8117
0.78,0.09,2.1184
0.09,0.86,-2.0296
0.98,0.65,-2.3712
0.44,0.31,6.0713
0.79,0.84,0.33406
0.58,0.33,5.7493
0.23,0.61,1.2808
0.4,0.76,4.737
0.37,0.55,4.6474
0.07,0.95,-2.5214
1,0.8,-2.5318
0.15,0.29,0.093732
0.29,0.88,2.2507
0.17,0.22,0.68307
0.75,0.81,1.4011
0.17,0.6,-0.11234
0.02,0.59,-2.1071
0.56,0.35,5.9994
0.96,0.17,-1.199
0.54,0.45,5.9767
0.57,0.77,5.1681
0.79,0.82,0.27792
0.73,0.92,1.7112
0.26,0.72,1.7908
0.46,0.12,6.6105
0.6,0.06,6.1115
0.03,0.59,-2.138
0.68,0.92,2.9025
0.03,0.09,-1.1261
0.4,0.95,4.258
0.74,0.65,1.9661
0.31,0.82,2.8185
0.31,0.69,3.0414
0.73,0.52,2.4379
0.47,0.22,6.5784
0.59,0.23,5.9537
0.19,0.6,0.32104
0.74,0.83,1.4586
0.23,0.18,2.1033
0.82,0.46,0.50152
0.79,0.13,1.7288
0.87,0.16,-0.026319
0.97,0.23,-1.3589
0.08,0.6,-1.7634
0.35,0.17,5.0565
0.49,0.16,6.6737
0.06,0.62,-1.9943
0.54,0.63,5.6778
0.39,0.52,5.0197
0.43,0.52,5.5626
0.73,0.13,3.1448
0.86,0.93,-1.4892
0.84,0.78,-0.72652
0.44,0.93,4.8048
0.68,0.88,2.9265
0.93,0.81,-2.2325
0.27,0.69,2.2304
0.54,0.21,6.4842
0.68,0.79,3.1408
0.26,0.34,2.5821
0.1,0.05,-0.40446
0.79,0.41,1.0656
0.46,0.86,5.1747
0.15,0.05,0.52404
0.68,0.2,4.3278
0.15,0.11,0.39487
0.3,0.76,2.7016
0.16,0.97,-1.1209
0.85,0.07,0.55986
0.45,0.33,6.0958
0.11,0.28,-0.6281
0.38,0.44,5.0774
0.99,0.87,-2.7167
0.66,0.72,3.7874
0.59,0.4,5.6708
0.21,0.48,1.0301
0.6,0.71,4.807
0.71,0.41,3.2184
0.42,0.5,5.5031
0.01,0.82,-2.5933
0.61,0.12,5.7679
0,0.48,-1.8377
0.47,0.48,5.9682
0.07,0.79,-2.1666
0.71,0.49,3.0533
0.67,0.19,4.5099
0.72,0.3,3.2467
0.99,0.13,-1.2171
0.77,0.82,0.91049
0.62,0.97,3.8856
0.35,0.81,3.7259
0.3,0.69,2.8938
0.81,0.51,0.51727
0.22,0.82,0.48488
0.69,0.77,3.0243
0.5,0.57,5.8728
0.36,0.98,3.535
0.4,0.29,5.7187
0.81,0.56,0.37738
0.84,0.69,-0.54836
0.97,0.28,-1.4999
0.3,0.36,3.5147
0.62,0.22,5.4453
0.88,0.82,-1.5453
0.24,0.57,1.6089
0.89,0.77,-1.6343
0.98,0.85,-2.8098
0.56,0.91,4.8488
0.97,0.41,-1.7111
0.65,0.06,5.1847
0.26,0.54,2.2023
0.38,0.31,5.3161
0.22,0.56,1.166
0.2,0.65,0.50074
0.56,0.19,6.2763
0.58,0.6,5.3093
0.72,0.44,2.8299
0.21,0.61,0.71693
0.93,0.91,-2.5132
0.64,0.59,4.4343
0.7,0.72,2.7798
0.26,0.76,1.7505
0.33,0.58,3.7429
0.31,0.98,2.5392
0.3,0.25,3.6131
0.33,0.97,2.9464
0.08,0.94,-2.3788
0.03,0.85,-2.6709
0.72,0.15,3.4455
0.63,0.23,5.2448
0.8,0.8,0.072109
0.46,0.67,5.5449
0.75,0.41,2.2541
0.24,0.1,2.6501
1,0.08,-1.1776
0.6,0.38,5.4899
0.24,0.06,2.7215
0.15,0.5,-0.29717
0.22,0.51,1.242
0.68,0.9,3.0185
0.52,0.11,6.698
0.13,0.21,-0.17237
0.96,0.57,-2.0227
0.2,0.7,0.33575
0.48,0.18,6.5928
0.17,0.48,0.093433
0.83,0,0.9266
0.17,0.06,0.95228
0.28,0.29,3.2473
0.97,0.9,-2.7233
0.1,0.92,-2.0881
0.58,0.28,5.9532
0.16,0.08,0.58222
0.08,0.25,-1.1217
0.71,0.38,3.1746
0.8,0.61,0.57463
0.04,0.91,-2.6503
0.54,0.04,6.7367
0.65,0.15,5.0782
0.53,0.48,5.9809
0.79,0.54,0.9603
0.01,0,-0.9695
0.24,0.04,2.603
0.36,0.53,4.5864
0.61,0.67,4.7315
0.82,0.07,1.172
0.76,0.88,1.0379
0.12,0.01,0.1154
0.93,0.52,-1.6105
0.66,1,3.0684
0.95,0.57,-1.994
0.03,0.55,-2.0793
0.7,0.93,2.3892
0.32,0.61,3.5364
0.53,0.4,6.0094
0.62,0.23,5.393
0.77,0.46,1.5297
0.14,0.92,-1.3849
0.37,0.17,5.2998
0.62,1,3.9366
0.35,0.44,4.4319
0.28,0.55,2.5508
0.9,0.47,-1.1066
0.72,0.02,3.6467
0.72,0.54,2.5654
0.93,0.4,-1.4166
0.28,0.65,2.3691
0.63,0.79,4.2235
0.82,0.14,0.95609
0.04,0.64,-2.1812
0.97,0.06,-1.1359
0.58,0.5,5.529
0.89,0.71,-1.5618
0.99,0.97,-2.9665
0.75,0.45,2.0204
0.14,0.43,-0.39794
0.71,0.6,2.6874
0.31,0.55,3.3564
0.54,0.81,5.218
0.76,0.31,2.1895
0.78,0.23,1.7771
0.51,0.57,5.7745
0.74,0.23,2.7759
0.37,0.5,4.7373
0.39,0.99,4.0998
0.71,0.17,3.7057
0.09,0.91,-2.1673
0.58,0.96,4.6561
0.03,0.72,-2.2873
0.21,0.54,0.92597
0.61,0.37,5.3586
0.74,0.05,3.1489
0.04,0.71,-2.2729
0.48,0.34,6.2093
0.96,0.16,-1.2127
0.76,0.96,0.85648
0.4,0.03,6.1779
0.51,0.96,4.9536
0.3,0.33,3.4768
0.16,0.52,-0.29852
0.76,0.95,0.85542
0.9,0.38,-0.99307
0.25,0.86,1.2481
0.09,0.39,-1.224
0.31,0.2,4.0614
0.23,0.38,1.7191
0.93,0.86,-2.3326
0.22,0.99,0.29509
0.24,0.6,1.5943
0.72,0.76,2.1594
0.98,0.08,-1.0542
1,0.05,-1.1631
0.87,0.24,-0.23241
0.68,0.37,4.0036
0.58,0.43,5.7612
0.51,0.53,5.8979
0.38,0.66,4.677
0.06,0.31,-1.4037
0.5,0.35,6.2938
0.69,0.71,3.0171
0.7,0.17,3.9146
0.37,0.91,3.8966
0.15,0.04,0.5577
0.54,0.1,6.6088
0.89,0.38,-0.78077
0.85,0.4,-0.15074
0.07,0.38,-1.5106
0.07,0.89,-2.397
0.72,0.65,2.4171
0.78,0.81,0.60927
0.02,0.81,-2.656
0.8,0.07,1.6233
0.36,0.34,4.8756
0.83,0.21,0.70035
0.8,0.79,0.15653
0.15,0.69,-0.5962
0.72,0.98,1.6287
0.68,0.4,3.786
0.23,0.35,1.7707
0.97,0.27,-1.4923
0.84,0.73,-0.61122
0.37,0.28,5.1319
0,0.78,-2.5456
0.94,0.5,-1.685
0.46,0.93,5.11
0.62,0.95,4.0237
0.07,0.1,-0.92623
0.51,0.17,6.624
0.53,0.33,6.3238
0.26,0.38,2.4219
0.15,0.02,0.67159
0.67,0.97,2.907
0.01,0.91,-2.8587
0.78,0.24,1.7636
0.45,0.28,6.3198
0.46,0.13,6.579
0.76,0.37,2.0699
0.77,0.06,2.4101
0.93,0.02,-0.68065
0.31,0.74,2.9492
0.18,0.18,0.99345
0.51,0.49,5.9226
0.45,0.94,4.9667
0.54,0.28,6.2927
0.52,0.91,5.1137
0.54,0.26,6.2932
0.24,0.51,1.6951
0.57,0.58,5.5118
0.44,0.35,6.0293
0,0.38,-1.8548
0.91,0.09,-0.51439
0.77,0.61,1.2184
0.37,0.3,5.1137
0.98,0.49,-2.0563
0.04,0.29,-1.5816
0.73,0.47,2.5422
0.46,0.25,6.3892
0.09,0.45,-1.3218
0.87,0.11,0.12276
0.88,0.36,-0.60084
0.79,0.87,0.28894
0.9,0.89,-1.9264
0.39,0.49,5.1968
0.33,0.9,3.1597
0.26,0.4,2.432
0.51,0.98,4.9436
0.47,0.4,6.1089
1,0.17,-1.2885
0.51,0.67,5.7374
0.61,0.68,4.6508
0.58,0.74,5.0678
0.03,0.48,-1.9028
0.19,0.65,0.2805
0.88,0.67,-1.2471
0.27,0.24,3.0395
0.38,0.75,4.4436
0.15,0.17,0.31269
0.81,0.43,0.66564
0.79,0.04,1.9292
0.66,0.97,3.2616
0.12,0.14,-0.20042
0.44,0.15,6.378
0.43,0.89,4.7449
0.09,0.51,-1.3775
0.73,0.17,3.1272
0.33,0.26,4.523
0.12,0.72,-1.3322
0.1,0,-0.31826
0.81,0.91,-0.22228
0.18,0.43,0.31482
0.55,0.12,6.4929
0.75,0.88,1.2154
0.63,0.69,4.3812
0.84,0.32,0.23965
0.66,0.29,4.5702
0.99,0.9,-2.836
0.01,0.89,-2.7975
0.59,0.73,4.9517
0.92,0.84,-2.2449
0.66,0.24,4.7246
0.51,0.97,5.0025
0.16,0.68,-0.40811
0.6,0.63,4.9468
0.65,0.33,4.5994
0.99,0.35,-1.6332
0.03,0.22,-1.2959
0.12,0.53,-1.0122
0.44,0.67,5.4021
0.67,0.64,3.7133
0.41,0.72,4.926
0.28,0.08,3.6238
0.77,0.02,2.3789
0.35,0.35,4.6444
0.78,0.29,1.6162
0.81,0.77,-0.009582
0.2,0.76,0.31903
0.77,0.07,2.378
0.35,0.89,3.5869
0.46,0.06,6.7363
0.43,0.76,4.9908
0.46,0.61,5.6847
0.86,0.04,0.3226
0.91,0.35,-0.96527
0.53,0.24,6.5514
0.41,0.43,5.6372
0.61,1,4.0547
0.84,0.19,0.505
0.64,0.77,3.9935
0.79,0.58,0.8265
0.74,0.6,1.9852
0.85,0.47,-0.27369
0.13,0.75,-1.2107
0.25,0.6,1.728
0.82,0.48,0.33487
0.99,0.05,-1.2213
0.73,0.87,1.7182
0.76,0.77,1.2385
0.07,1,-2.5334
0.63,0.43,4.9211
0.77,0.12,2.2695
0.35,0.79,3.7396
0.41,0.82,4.684
0.39,0.73,4.5906
0.3,0.42,3.3958
0.56,0.3,6.0605
0.08,0.41,-1.4051
0.04,0,-0.86572
0.27,0.36,2.7493
0.79,0.19,1.5159
0.99,0.69,-2.3378
0.14,0.94,-1.4878
0.75,0.58,1.8157
0.92,0.82,-2.1616
0.93,0.15,-0.83693
0.61,0.85,4.4122
0.33,0.91,3.1086
0.54,0.2,6.6066
0.53,0.31,6.3173
0.62,0.17,5.5753
0.6,0.43,5.4048
0.09,0.46,-1.3698
0.37,0.44,4.9679
0.89,0.87,-1.8267
0.9,0.36,-0.96088
0.38,0.51,4.8808
0.97,0.01,-0.97913
0.1,0.39,-1.0198
0.46,0.34,6.2413
0.84,0.84,-0.77876
0.5,0.14,6.7314
0.51,0.05,6.896
0.01,0.05,-1.1342
0.35,0.48,4.4471
0,0.87,-2.6995
0.67,0.14,4.6825
0.3,0.12,3.9507
0.46,0.11,6.651
0.87,0.09,0.047894
0.69,0.34,3.7943
0.54,0.25,6.3048
0.64,0.78,4.0159
0.7,0.82,2.5545
0.94,0.13,-1.0274
0.69,0.22,4.177
0.1,0.15,-0.54228
0.02,0.92,-2.798
0.91,0.6,-1.5563
0.1,0.79,-1.8556
0.51,0.41,6.1904
0.5,0.44,6.0032
0.76,0.14,2.369
0.29,0.95,2.1367
0.59,0.33,5.6865
0.74,0.82,1.6716
0.36,0.18,5.1434
0.07,0.11,-0.77652
0.45,0.52,5.7769
0.47,0.5,5.7961
0.09,0.3,-1.0028
0.71,0.24,3.5126
0.05,0.21,-1.182
0.37,0.18,5.3101
0.23,0.12,2.1917
0.34,0.39,4.3268
0.38,0.43,5.0116
0.17,0.51,0.036999
0.22,0.8,0.65387
0.76,0.3,2.1521
0.05,0.96,-2.7564
0.49,0.29,6.4248
0.76,0.83,1.003
0.11,0.46,-0.96715
0.33,0.18,4.5309
0.88,0.43,-0.80805
0.52,0.57,5.7481
0.6,0.58,5.0966
0.56,0.96,4.7852
0.09,0.98,-2.3666
0.53,0.85,5.2104
0.06,0.95,-2.5781
0.3,0.92,2.4308
0.71,0.31,3.3762
0.76,0.47,1.8096
0.18,1,-0.76688
0.98,0.09,-1.1204
0.97,0.08,-1.0936
0.47,0.06,6.66
0.23,0.72,1.0191
0.58,0.48,5.5112
0.15,0.4,-0.16677
0.96,0.35,-1.6117
0.55,0.33,6.1059
0.44,0.91,4.9066
0.13,0.13,-0.025663
0.13,0.62,-0.97233
0.43,0.31,6.0915
0.92,0.05,-0.42351
0.31,0.22,4.0067
0.46,0.68,5.5947
0.39,0.26,5.4997
0,0.39,-1.8461
0.89,0.57,-1.1292
0.67,0.9,3.0851
0.61,0.44,5.1175
0.21,0.73,0.50115
0.16,0.84,-0.83945
0.53,0.25,6.4182
0.91,0.62,-1.6372
0.34,0.55,3.9678
0.76,0.05,2.6215
0.09,0.52,-1.5103
0.24,0.4,1.9205
0.14,0.16,0.13495
0.61,0.97,4.083
0.06,0.44,-1.6492
1,0.69,-2.4996
0.88,0.11,-0.15058
0.35,0.32,4.6092
0.27,0.3,2.9913
0.66,0.44,4.2272
0.05,0.58,-1.9085
0.69,0.64,3.208
0.35,0.82,3.7475
0.18,0.05,1.1397
0.58,0.17,6.1613
0.22,0.74,0.80225
0,0.5,-2.1091
0.06,0.14,-1.05
0.63,0.31,5.1044
0.2,0.43,0.84211
0.7,0.25,3.7532
0.02,0.82,-2.6231
0.08,0.85,-2.1602
0.17,0.52,0.023156
1,0.73,-2.4822
0.88,0.47,-0.79329
0.66,0.82,3.5159
0.3,0.09,3.926
0.21,0.94,0.15454
0.62,0.67,4.5223
0.14,0.63,-0.8271
0.22,0.67,0.87024
0.54,0.56,5.8198
0.22,0.24,1.8094
0.22,0.62,0.96906
0.14,0.27,-0.011105
0.59,0.06,6.2759
0.9,0.57,-1.4616
0.5,0.97,4.9427
0.2,0.46,0.8456
0.22,0.87,0.49902
0.57,0.21,6.2301
0.7,0.52,3.273
0.87,0.4,-0.5798
0.13,0.82,-1.282
0.03,0.82,-2.5785
0.02,0.14,-1.1395
0.26,0.07,3.0858
0.97,0.45,-1.8214
0.34,0.18,4.7557
0.96,0.09,-1.0014
0.66,0.63,3.8454
0.4,0.12,5.9381
0.44,0.44,5.8377
0.51,0.64,5.7017
0.28,0.81,2.1227
0.32,0.89,2.9283
0.96,0.41,-1.7082
0.49,0.27,6.4791
0.31,0.9,2.6357
0,0.89,-2.8635
0.97,0.69,-2.3924
0.19,0.34,0.87155
0.35,0.12,5.0852
0.48,0.84,5.2891
0.21,0.53,0.9092
0.53,0.15,6.6189
0.09,0.57,-1.5007
0.23,0.39,1.7528
0.34,0.54,4.089
0.32,0.41,3.8779
